order_id,order_date,category,product_name,quantity,unit_price,total_amount,state,customer_satisfaction,delivery_days
ORD-04009,2023-01-17,Home & Kitchen,Home & Kitchen_Product_22,3,206.74,620.22,Virginia,3,5
ORD-04010,2023-10-01,Electronics,Electronics_Product_37,3,1292.22,3876.66,Arizona,3,4
ORD-04011,2024-11-15,Home & Kitchen,Home & Kitchen_Product_26,2,282.05,564.1,Michigan,4,4
ORD-04012,2023-04-26,Clothing,Clothing_Product_29,2,20.34,40.68,Arizona,4,5
ORD-04013,2024-11-23,Books,Books_Product_33,2,13.69,27.38,Arizona,4,9
ORD-04014,2023-04-01,Beauty,Beauty_Product_13,1,122.66,122.66,California,4,1
ORD-04015,2023-03-23,Electronics,Electronics_Product_48,1,994.72,994.72,New York,4,3
ORD-04016,2023-11-20,Beauty,Beauty_Product_46,4,125.72,502.88,Ohio,5,2
ORD-04017,2023-04-24,Books,Books_Product_22,1,30.87,30.87,New Jersey,5,4
ORD-04018,2023-02-27,Books,Books_Product_20,4,42.54,170.16,Georgia,5,5
ORD-04019,2023-06-03,Home & Kitchen,Home & Kitchen_Product_34,4,328.1,1312.4,New York,3,6
ORD-04020,2024-02-08,Sports,Sports_Product_31,1,116.61,116.61,Washington,4,3
ORD-04021,2024-09-19,Electronics,Electronics_Product_47,4,1965.0,7860.0,Georgia,4,7
ORD-04022,2023-09-23,Electronics,Electronics_Product_7,2,361.88,723.76,Ohio,4,7
ORD-04023,2023-11-11,Home & Kitchen,Home & Kitchen_Product_33,2,451.29,902.58,Virginia,4,6
ORD-04024,2024-12-15,Books,Books_Product_20,1,32.88,32.88,Washington,5,7
ORD-04025,2023-02-10,Beauty,Beauty_Product_39,4,16.71,66.84,California,5,5
ORD-04026,2023-04-15,Clothing,Clothing_Product_11,4,121.34,485.36,Washington,4,2
ORD-04027,2023-07-12,Clothing,Clothing_Product_16,1,122.1,122.1,Florida,5,6
ORD-04028,2024-02-05,Beauty,Beauty_Product_2,2,142.21,284.42,Michigan,4,4
ORD-04029,2023-10-05,Home & Kitchen,Home & Kitchen_Product_17,3,64.04,192.12,Virginia,4,5
ORD-04030,2023-12-20,Clothing,Clothing_Product_2,1,165.06,165.06,Washington,4,3
ORD-04031,2024-08-02,Electronics,Electronics_Product_32,4,737.43,2949.72,Illinois,3,7
ORD-04032,2024-12-09,Books,Books_Product_44,4,48.04,192.16,Texas,4,2
ORD-04033,2023-09-13,Clothing,Clothing_Product_20,1,144.4,144.4,Michigan,4,5
ORD-04034,2024-10-12,Clothing,Clothing_Product_12,1,79.65,79.65,Massachusetts,5,3
ORD-04035,2024-10-22,Electronics,Electronics_Product_43,2,191.87,383.74,Ohio,4,2
ORD-04036,2023-04-09,Beauty,Beauty_Product_21,3,110.15,330.45,North Carolina,4,5
ORD-04037,2024-08-10,Books,Books_Product_19,4,35.01,140.04,Massachusetts,4,3
ORD-04038,2023-10-09,Electronics,Electronics_Product_7,2,1874.0,3748.0,California,4,7
ORD-04039,2024-02-07,Clothing,Clothing_Product_20,1,78.77,78.77,New Jersey,5,3
ORD-04040,2023-04-19,Electronics,Electronics_Product_26,3,1952.0,5856.0,Arizona,3,5
ORD-04041,2024-11-30,Electronics,Electronics_Product_21,1,424.57,424.57,Massachusetts,2,6
ORD-04042,2023-07-18,Electronics,Electronics_Product_43,3,424.97,1274.91,California,4,3
ORD-04043,2023-10-30,Electronics,Electronics_Product_49,3,1181.63,3544.89,Washington,4,8
ORD-04044,2023-11-23,Electronics,Electronics_Product_30,3,226.69,680.07,Illinois,3,4
ORD-04045,2023-06-03,Home & Kitchen,Home & Kitchen_Product_28,1,120.06,120.06,Georgia,4,5
ORD-04046,2024-07-05,Electronics,Electronics_Product_3,2,1777.15,3554.3,New York,4,1
ORD-04047,2024-10-06,Toys,Toys_Product_8,4,35.13,140.52,California,4,4
ORD-04048,2024-02-09,Books,Books_Product_21,3,40.69,122.07,Pennsylvania,3,2
ORD-04049,2024-04-06,Toys,Toys_Product_11,1,55.13,55.13,Arizona,3,3
ORD-04050,2023-05-12,Beauty,Beauty_Product_46,2,32.83,65.66,New Jersey,3,8
ORD-04051,2023-03-25,Books,Books_Product_19,3,20.64,61.92,California,4,3
ORD-04052,2024-02-03,Clothing,Clothing_Product_29,2,40.35,80.7,New York,4,1
ORD-04053,2024-09-19,Clothing,Clothing_Product_13,4,198.83,795.32,Florida,4,5
ORD-04054,2023-04-19,Clothing,Clothing_Product_18,2,70.09,140.18,Washington,2,3
ORD-04055,2023-08-09,Electronics,Electronics_Product_2,4,595.83,2383.32,New Jersey,3,5
ORD-04056,2024-07-06,Electronics,Electronics_Product_49,1,480.25,480.25,New Jersey,3,7
ORD-04057,2024-01-03,Home & Kitchen,Home & Kitchen_Product_6,3,423.72,1271.16,Michigan,3,8
ORD-04058,2023-05-27,Electronics,Electronics_Product_41,1,703.81,703.81,Pennsylvania,4,5
ORD-04059,2023-04-22,Home & Kitchen,Home & Kitchen_Product_3,3,205.02,615.06,Arizona,4,2
ORD-04060,2024-09-06,Home & Kitchen,Home & Kitchen_Product_1,1,208.13,208.13,Michigan,5,2
ORD-04061,2024-07-11,Electronics,Electronics_Product_45,4,761.85,3047.4,Georgia,3,4
ORD-04062,2024-05-08,Home & Kitchen,Home & Kitchen_Product_2,1,325.87,325.87,Illinois,4,7
ORD-04063,2024-05-19,Home & Kitchen,Home & Kitchen_Product_46,1,314.11,314.11,Michigan,3,5
ORD-04064,2024-04-19,Books,Books_Product_13,3,12.56,37.68,Washington,4,6
ORD-04065,2023-09-28,Clothing,Clothing_Product_12,4,176.56,706.24,Massachusetts,4,6
ORD-04066,2024-02-25,Electronics,Electronics_Product_45,3,1781.55,5344.65,North Carolina,4,2
ORD-04067,2024-12-07,Home & Kitchen,Home & Kitchen_Product_37,3,281.24,843.72,Ohio,4,2
ORD-04068,2024-01-02,Sports,Sports_Product_49,2,173.66,347.32,California,3,3
ORD-04069,2023-10-07,Toys,Toys_Product_23,4,19.92,79.68,California,4,5
ORD-04070,2023-10-10,Clothing,Clothing_Product_23,1,171.19,171.19,Michigan,3,1
ORD-04071,2023-02-09,Clothing,Clothing_Product_31,4,43.11,172.44,Georgia,3,3
ORD-04072,2023-07-08,Electronics,Electronics_Product_12,4,1514.47,6057.88,Washington,4,8
ORD-04073,2023-06-13,Toys,Toys_Product_15,3,75.46,226.38,Washington,4,4
ORD-04074,2024-06-19,Books,Books_Product_48,2,30.14,60.28,Florida,2,3
ORD-04075,2024-06-19,Electronics,Electronics_Product_7,1,1322.74,1322.74,Ohio,3,3
ORD-04076,2023-01-04,Home & Kitchen,Home & Kitchen_Product_8,4,286.24,1144.96,New York,3,4
ORD-04077,2023-10-17,Home & Kitchen,Home & Kitchen_Product_5,2,128.35,256.7,California,4,3
ORD-04078,2024-03-08,Beauty,Beauty_Product_7,3,69.34,208.02,Arizona,4,4
ORD-04079,2024-04-15,Clothing,Clothing_Product_35,4,186.74,746.96,Texas,5,7
ORD-04080,2023-06-30,Beauty,Beauty_Product_31,3,115.78,347.34,Pennsylvania,5,5
ORD-04081,2023-09-05,Electronics,Electronics_Product_25,2,1206.27,2412.54,Pennsylvania,4,5
ORD-04082,2024-09-19,Home & Kitchen,Home & Kitchen_Product_43,1,18.92,18.92,Virginia,4,6
ORD-04083,2023-10-06,Clothing,Clothing_Product_6,2,29.09,58.18,Florida,5,5
ORD-04084,2024-08-03,Books,Books_Product_3,3,43.68,131.04,Ohio,4,4
ORD-04085,2023-09-11,Toys,Toys_Product_36,4,40.56,162.24,California,4,2
ORD-04086,2023-06-30,Home & Kitchen,Home & Kitchen_Product_7,4,100.27,401.08,Michigan,4,1
ORD-04087,2024-11-11,Electronics,Electronics_Product_4,4,758.5,3034.0,North Carolina,5,4
ORD-04088,2024-05-23,Beauty,Beauty_Product_25,4,111.99,447.96,Michigan,3,6
ORD-04089,2024-11-30,Books,Books_Product_12,1,38.29,38.29,Georgia,4,5
ORD-04090,2024-07-19,Home & Kitchen,Home & Kitchen_Product_28,3,276.66,829.98,Georgia,5,9
ORD-04091,2023-11-22,Clothing,Clothing_Product_29,2,111.07,222.14,Massachusetts,5,3
ORD-04092,2023-12-23,Home & Kitchen,Home & Kitchen_Product_26,3,125.86,377.58,Georgia,3,5
ORD-04093,2024-10-11,Clothing,Clothing_Product_31,1,80.21,80.21,New York,3,6
ORD-04094,2024-11-10,Electronics,Electronics_Product_28,1,924.2,924.2,Virginia,4,8
ORD-04095,2024-01-26,Home & Kitchen,Home & Kitchen_Product_41,2,205.7,411.4,Washington,2,4
ORD-04096,2024-09-06,Home & Kitchen,Home & Kitchen_Product_38,4,327.82,1311.28,New York,4,4
ORD-04097,2023-03-26,Clothing,Clothing_Product_34,4,77.63,310.52,California,4,2
ORD-04098,2023-11-13,Books,Books_Product_28,2,29.42,58.84,New York,3,6
ORD-04099,2023-07-31,Clothing,Clothing_Product_47,4,87.86,351.44,Ohio,4,5
ORD-04100,2024-05-29,Electronics,Electronics_Product_3,3,880.33,2640.99,Georgia,3,5
ORD-04101,2024-01-19,Sports,Sports_Product_12,4,222.82,891.28,Arizona,4,8
ORD-04102,2024-11-21,Beauty,Beauty_Product_19,3,115.01,345.03,New York,3,4
ORD-04103,2023-12-08,Books,Books_Product_10,1,35.32,35.32,Massachusetts,5,4
ORD-04104,2023-02-07,Clothing,Clothing_Product_21,2,72.12,144.24,Arizona,4,6
ORD-04105,2024-05-25,Home & Kitchen,Home & Kitchen_Product_5,4,201.85,807.4,Georgia,4,5
ORD-04106,2024-02-24,Electronics,Electronics_Product_15,2,367.3,734.6,Ohio,4,3
ORD-04107,2023-06-18,Electronics,Electronics_Product_48,2,1339.12,2678.24,Illinois,3,6
ORD-04108,2023-12-09,Books,Books_Product_44,4,39.92,159.68,Texas,3,1
ORD-04109,2023-11-02,Clothing,Clothing_Product_14,2,176.8,353.6,Michigan,3,1
ORD-04110,2024-06-25,Electronics,Electronics_Product_47,4,792.27,3169.08,North Carolina,3,4
ORD-04111,2024-12-02,Beauty,Beauty_Product_25,4,135.65,542.6,New Jersey,4,8
ORD-04112,2024-06-20,Clothing,Clothing_Product_4,2,154.57,309.14,Ohio,3,8
ORD-04113,2023-04-22,Home & Kitchen,Home & Kitchen_Product_17,2,284.18,568.36,Massachusetts,3,6
ORD-04114,2024-02-15,Electronics,Electronics_Product_27,1,1693.2,1693.2,New York,3,2
ORD-04115,2023-07-25,Home & Kitchen,Home & Kitchen_Product_38,4,74.34,297.36,Arizona,3,4
ORD-04116,2023-07-04,Books,Books_Product_45,1,27.91,27.91,Georgia,3,6
ORD-04117,2024-01-17,Clothing,Clothing_Product_15,4,37.93,151.72,New Jersey,4,5
ORD-04118,2024-05-10,Clothing,Clothing_Product_30,1,162.08,162.08,Ohio,3,2
ORD-04119,2024-01-14,Home & Kitchen,Home & Kitchen_Product_16,2,116.93,233.86,California,2,4
ORD-04120,2023-02-16,Toys,Toys_Product_12,3,27.73,83.19,Illinois,5,3
ORD-04121,2024-07-04,Electronics,Electronics_Product_24,4,313.57,1254.28,Michigan,4,4
ORD-04122,2024-06-11,Electronics,Electronics_Product_9,1,1716.99,1716.99,Michigan,5,6
ORD-04123,2024-05-18,Home & Kitchen,Home & Kitchen_Product_4,2,398.7,797.4,North Carolina,4,4
ORD-04124,2023-01-22,Toys,Toys_Product_41,1,74.2,74.2,New York,3,4
ORD-04125,2023-08-01,Electronics,Electronics_Product_2,2,1657.68,3315.36,Virginia,4,6
ORD-04126,2023-11-06,Electronics,Electronics_Product_42,4,139.0,556.0,Texas,3,7
ORD-04127,2024-10-22,Electronics,Electronics_Product_3,3,110.26,330.78,Pennsylvania,5,4
ORD-04128,2023-09-29,Toys,Toys_Product_9,1,73.13,73.13,Washington,3,6
ORD-04129,2024-07-24,Sports,Sports_Product_31,3,271.02,813.06,Arizona,3,1
ORD-04130,2023-07-21,Home & Kitchen,Home & Kitchen_Product_22,2,140.0,280.0,North Carolina,5,7
ORD-04131,2023-02-01,Clothing,Clothing_Product_30,3,22.26,66.78,Pennsylvania,3,5
ORD-04132,2024-03-18,Sports,Sports_Product_21,3,23.66,70.98,California,5,3
ORD-04133,2023-06-11,Sports,Sports_Product_16,3,297.89,893.67,New Jersey,4,4
ORD-04134,2023-09-11,Electronics,Electronics_Product_11,4,288.73,1154.92,Texas,3,3
ORD-04135,2024-06-04,Home & Kitchen,Home & Kitchen_Product_31,3,283.07,849.21,Illinois,4,2
ORD-04136,2024-10-12,Electronics,Electronics_Product_44,2,79.46,158.92,North Carolina,4,3
ORD-04137,2024-04-24,Sports,Sports_Product_7,4,123.57,494.28,Arizona,3,5
ORD-04138,2023-01-10,Books,Books_Product_25,2,17.02,34.04,North Carolina,4,5
ORD-04139,2024-12-26,Home & Kitchen,Home & Kitchen_Product_20,2,31.41,62.82,New Jersey,3,8
ORD-04140,2024-05-19,Electronics,Electronics_Product_31,2,1425.99,2851.98,Illinois,3,3
ORD-04141,2024-07-13,Toys,Toys_Product_10,2,40.12,80.24,Michigan,5,8
ORD-04142,2024-03-11,Books,Books_Product_42,4,38.62,154.48,Arizona,5,5
ORD-04143,2023-04-21,Books,Books_Product_12,4,7.64,30.56,New Jersey,5,6
ORD-04144,2023-06-02,Clothing,Clothing_Product_32,1,192.41,192.41,Illinois,4,3
ORD-04145,2024-09-26,Sports,Sports_Product_8,1,187.21,187.21,Virginia,4,7
ORD-04146,2023-04-12,Beauty,Beauty_Product_28,2,98.48,196.96,North Carolina,5,6
ORD-04147,2023-07-10,Toys,Toys_Product_23,4,59.4,237.6,Virginia,3,10
ORD-04148,2024-12-29,Toys,Toys_Product_30,4,31.48,125.92,New Jersey,3,2
ORD-04149,2024-07-16,Clothing,Clothing_Product_22,4,91.24,364.96,Michigan,4,3
ORD-04150,2023-03-22,Electronics,Electronics_Product_11,2,972.52,1945.04,Michigan,3,2
ORD-04151,2024-05-03,Toys,Toys_Product_16,1,99.74,99.74,New York,4,1
ORD-04152,2023-03-29,Clothing,Clothing_Product_23,3,168.72,506.16,New Jersey,3,6
ORD-04153,2023-07-13,Beauty,Beauty_Product_18,3,5.47,16.41,Illinois,5,2
ORD-04154,2023-04-14,Electronics,Electronics_Product_26,3,1148.9,3446.7,Virginia,4,3
ORD-04155,2023-04-06,Clothing,Clothing_Product_26,4,37.94,151.76,Ohio,4,6
ORD-04156,2024-02-27,Home & Kitchen,Home & Kitchen_Product_21,2,235.56,471.12,Ohio,4,2
ORD-04157,2023-07-17,Home & Kitchen,Home & Kitchen_Product_45,4,470.16,1880.64,California,5,1
ORD-04158,2023-01-01,Clothing,Clothing_Product_9,4,124.32,497.28,North Carolina,3,7
ORD-04159,2024-02-11,Electronics,Electronics_Product_34,2,366.71,733.42,Florida,5,5
ORD-04160,2024-01-13,Electronics,Electronics_Product_11,4,1364.43,5457.72,New Jersey,4,1
ORD-04161,2023-06-16,Beauty,Beauty_Product_20,2,100.17,200.34,Ohio,4,4
ORD-04162,2024-05-23,Toys,Toys_Product_35,1,14.77,14.77,Pennsylvania,4,7
ORD-04163,2024-09-29,Beauty,Beauty_Product_22,1,43.69,43.69,Georgia,2,3
ORD-04164,2023-11-09,Electronics,Electronics_Product_26,2,711.55,1423.1,Illinois,3,5
ORD-04165,2024-08-15,Electronics,Electronics_Product_28,3,957.79,2873.37,Florida,4,2
ORD-04166,2024-02-22,Electronics,Electronics_Product_27,4,1280.73,5122.92,Washington,5,5
ORD-04167,2024-11-11,Clothing,Clothing_Product_17,1,103.51,103.51,Massachusetts,3,4
ORD-04168,2024-04-21,Sports,Sports_Product_38,1,208.57,208.57,New Jersey,5,5
ORD-04169,2023-03-14,Books,Books_Product_49,2,34.97,69.94,Michigan,3,2
ORD-04170,2023-05-21,Clothing,Clothing_Product_30,4,102.38,409.52,New York,4,6
ORD-04171,2024-08-04,Clothing,Clothing_Product_44,2,165.95,331.9,North Carolina,5,4
ORD-04172,2023-09-19,Beauty,Beauty_Product_7,2,83.97,167.94,Ohio,4,4
ORD-04173,2023-12-06,Home & Kitchen,Home & Kitchen_Product_3,3,212.44,637.32,Illinois,2,5
ORD-04174,2023-11-04,Electronics,Electronics_Product_46,1,1663.36,1663.36,Virginia,4,3
ORD-04175,2023-09-02,Sports,Sports_Product_23,2,283.47,566.94,New York,3,5
ORD-04176,2024-05-29,Sports,Sports_Product_37,4,47.48,189.92,Florida,5,7
ORD-04177,2023-12-03,Books,Books_Product_4,4,47.36,189.44,New Jersey,3,6
ORD-04178,2024-07-28,Clothing,Clothing_Product_47,4,78.54,314.16,Illinois,4,4
ORD-04179,2024-07-14,Clothing,Clothing_Product_25,4,119.35,477.4,Florida,5,7
ORD-04180,2023-03-17,Beauty,Beauty_Product_29,4,6.11,24.44,Texas,5,8
ORD-04181,2023-06-24,Home & Kitchen,Home & Kitchen_Product_10,2,141.3,282.6,North Carolina,3,2
ORD-04182,2023-04-19,Beauty,Beauty_Product_14,3,109.04,327.12,Michigan,5,4
ORD-04183,2023-07-02,Toys,Toys_Product_28,2,55.93,111.86,New York,5,6
ORD-04184,2023-07-11,Clothing,Clothing_Product_8,4,85.53,342.12,Illinois,3,8
ORD-04185,2023-03-06,Beauty,Beauty_Product_14,1,15.6,15.6,Illinois,5,8
ORD-04186,2024-04-18,Beauty,Beauty_Product_16,4,45.7,182.8,Massachusetts,5,6
ORD-04187,2023-04-10,Home & Kitchen,Home & Kitchen_Product_40,4,443.55,1774.2,Arizona,5,3
ORD-04188,2024-06-27,Electronics,Electronics_Product_48,2,1707.43,3414.86,Washington,3,2
ORD-04189,2023-05-08,Clothing,Clothing_Product_7,1,159.77,159.77,Virginia,5,3
ORD-04190,2024-03-27,Electronics,Electronics_Product_29,4,92.37,369.48,Pennsylvania,4,4
ORD-04191,2024-01-04,Home & Kitchen,Home & Kitchen_Product_33,3,414.03,1242.09,Michigan,3,6
ORD-04192,2023-02-12,Home & Kitchen,Home & Kitchen_Product_41,3,401.0,1203.0,New York,4,5
ORD-04193,2024-02-23,Clothing,Clothing_Product_9,2,135.02,270.04,New Jersey,5,1
ORD-04194,2024-05-02,Electronics,Electronics_Product_38,4,540.96,2163.84,Michigan,5,8
ORD-04195,2023-03-19,Electronics,Electronics_Product_29,2,659.12,1318.24,Massachusetts,3,6
ORD-04196,2023-09-27,Books,Books_Product_11,2,35.34,70.68,Pennsylvania,3,6
ORD-04197,2024-11-04,Beauty,Beauty_Product_9,2,117.21,234.42,Illinois,4,4
ORD-04198,2024-12-01,Home & Kitchen,Home & Kitchen_Product_9,3,300.89,902.67,Arizona,4,4
ORD-04199,2024-12-28,Clothing,Clothing_Product_25,1,36.39,36.39,North Carolina,4,7
ORD-04200,2023-11-11,Beauty,Beauty_Product_5,1,115.17,115.17,Virginia,3,4
ORD-04201,2023-06-17,Electronics,Electronics_Product_34,3,1154.62,3463.86,Ohio,3,6
ORD-04202,2023-12-05,Electronics,Electronics_Product_16,3,1989.13,5967.39,Michigan,3,2
ORD-04203,2023-07-12,Home & Kitchen,Home & Kitchen_Product_20,2,64.14,128.28,California,5,4
ORD-04204,2024-03-28,Sports,Sports_Product_43,4,212.03,848.12,Illinois,5,5
ORD-04205,2023-10-10,Clothing,Clothing_Product_28,3,68.25,204.75,New Jersey,3,1
ORD-04206,2023-12-02,Electronics,Electronics_Product_37,3,1560.75,4682.25,Massachusetts,3,3
ORD-04207,2024-01-25,Toys,Toys_Product_46,4,12.74,50.96,Massachusetts,4,7
ORD-04208,2024-06-08,Clothing,Clothing_Product_7,3,144.96,434.88,Illinois,3,6
ORD-04209,2023-08-28,Electronics,Electronics_Product_1,4,411.29,1645.16,Pennsylvania,4,8
ORD-04210,2024-04-27,Books,Books_Product_47,3,28.91,86.73,Texas,4,2
ORD-04211,2024-10-20,Electronics,Electronics_Product_1,1,943.44,943.44,North Carolina,3,4
ORD-04212,2024-12-16,Electronics,Electronics_Product_43,4,640.29,2561.16,New York,4,8
ORD-04213,2024-08-14,Sports,Sports_Product_20,2,244.44,488.88,Michigan,4,5
ORD-04214,2024-07-08,Toys,Toys_Product_27,3,11.01,33.03,New York,3,2
ORD-04215,2024-04-02,Beauty,Beauty_Product_44,4,110.96,443.84,Georgia,3,4
ORD-04216,2023-03-30,Electronics,Electronics_Product_1,2,361.44,722.88,Texas,4,6
ORD-04217,2024-10-21,Clothing,Clothing_Product_32,2,56.0,112.0,Arizona,2,5
ORD-04218,2023-04-05,Clothing,Clothing_Product_14,1,87.79,87.79,Arizona,5,3
ORD-04219,2024-03-27,Electronics,Electronics_Product_22,3,474.08,1422.24,New Jersey,4,4
ORD-04220,2024-03-03,Books,Books_Product_17,3,11.05,33.15,Ohio,4,3
ORD-04221,2023-05-31,Electronics,Electronics_Product_32,4,370.65,1482.6,New York,4,6
ORD-04222,2024-05-28,Electronics,Electronics_Product_34,3,181.89,545.67,Florida,3,4
ORD-04223,2024-01-11,Clothing,Clothing_Product_13,3,70.98,212.94,Pennsylvania,4,4
ORD-04224,2023-01-22,Clothing,Clothing_Product_22,4,12.9,51.6,California,3,6
ORD-04225,2023-11-09,Books,Books_Product_9,4,42.88,171.52,Georgia,3,4
ORD-04226,2024-06-02,Clothing,Clothing_Product_31,1,157.1,157.1,New Jersey,4,4
ORD-04227,2023-07-25,Clothing,Clothing_Product_8,2,178.51,357.02,Arizona,4,4
ORD-04228,2024-01-10,Home & Kitchen,Home & Kitchen_Product_6,1,193.56,193.56,New York,5,6
ORD-04229,2024-03-26,Home & Kitchen,Home & Kitchen_Product_42,2,305.74,611.48,Massachusetts,4,6
ORD-04230,2024-09-17,Sports,Sports_Product_46,4,290.51,1162.04,Ohio,4,3
ORD-04231,2024-08-17,Electronics,Electronics_Product_4,2,495.99,991.98,North Carolina,3,3
ORD-04232,2023-06-28,Home & Kitchen,Home & Kitchen_Product_33,3,313.88,941.64,California,1,3
ORD-04233,2023-07-29,Home & Kitchen,Home & Kitchen_Product_34,4,270.89,1083.56,Ohio,5,3
ORD-04234,2024-05-14,Sports,Sports_Product_47,3,23.48,70.44,Georgia,5,6
ORD-04235,2024-04-08,Electronics,Electronics_Product_22,4,1905.96,7623.84,Ohio,4,6
ORD-04236,2023-05-04,Clothing,Clothing_Product_33,1,158.49,158.49,New Jersey,3,6
ORD-04237,2023-04-23,Electronics,Electronics_Product_19,1,1819.59,1819.59,Arizona,3,4
ORD-04238,2023-01-12,Clothing,Clothing_Product_11,2,45.55,91.1,Georgia,4,1
ORD-04239,2023-05-06,Electronics,Electronics_Product_35,1,1045.16,1045.16,Georgia,5,5
ORD-04240,2024-07-18,Books,Books_Product_14,1,7.27,7.27,Pennsylvania,4,4
ORD-04241,2023-11-27,Electronics,Electronics_Product_18,4,1579.47,6317.88,Massachusetts,3,4
ORD-04242,2023-10-10,Clothing,Clothing_Product_48,1,33.2,33.2,North Carolina,3,6
ORD-04243,2023-05-20,Electronics,Electronics_Product_47,3,949.62,2848.86,Illinois,4,7
ORD-04244,2024-02-05,Home & Kitchen,Home & Kitchen_Product_1,4,58.93,235.72,Illinois,2,4
ORD-04245,2023-04-07,Sports,Sports_Product_7,1,174.57,174.57,Massachusetts,3,4
ORD-04246,2024-05-31,Home & Kitchen,Home & Kitchen_Product_38,1,209.49,209.49,California,4,2
ORD-04247,2024-07-22,Toys,Toys_Product_17,1,25.49,25.49,New York,2,6
ORD-04248,2023-03-10,Electronics,Electronics_Product_41,4,641.24,2564.96,Pennsylvania,5,4
ORD-04249,2023-04-28,Books,Books_Product_38,1,16.36,16.36,Georgia,4,4
ORD-04250,2023-02-28,Clothing,Clothing_Product_35,1,190.76,190.76,Texas,2,1
ORD-04251,2023-02-02,Home & Kitchen,Home & Kitchen_Product_7,4,411.58,1646.32,Pennsylvania,4,4
ORD-04252,2023-11-14,Electronics,Electronics_Product_2,2,1972.5,3945.0,Ohio,4,4
ORD-04253,2023-02-19,Electronics,Electronics_Product_5,2,1326.14,2652.28,New York,4,8
ORD-04254,2024-05-03,Clothing,Clothing_Product_1,2,155.65,311.3,Massachusetts,4,5
ORD-04255,2023-01-19,Home & Kitchen,Home & Kitchen_Product_7,2,487.1,974.2,Massachusetts,5,5
ORD-04256,2024-12-26,Electronics,Electronics_Product_48,4,168.16,672.64,Ohio,3,3
ORD-04257,2023-07-16,Electronics,Electronics_Product_42,1,303.63,303.63,Michigan,5,5
ORD-04258,2024-03-25,Electronics,Electronics_Product_47,4,558.02,2232.08,Florida,2,3
ORD-04259,2024-07-12,Toys,Toys_Product_42,2,89.5,179.0,Massachusetts,4,4
ORD-04260,2024-11-09,Electronics,Electronics_Product_20,4,1976.69,7906.76,North Carolina,4,7
ORD-04261,2024-03-27,Toys,Toys_Product_13,2,74.77,149.54,Michigan,3,7
ORD-04262,2023-10-16,Electronics,Electronics_Product_16,1,986.28,986.28,Florida,4,9
ORD-04263,2023-05-21,Home & Kitchen,Home & Kitchen_Product_49,2,63.66,127.32,California,5,7
ORD-04264,2023-03-25,Home & Kitchen,Home & Kitchen_Product_44,3,86.01,258.03,Washington,3,2
ORD-04265,2024-11-24,Electronics,Electronics_Product_24,2,1697.99,3395.98,New Jersey,4,6
ORD-04266,2024-01-26,Sports,Sports_Product_36,4,234.48,937.92,Illinois,5,3
ORD-04267,2024-08-13,Toys,Toys_Product_32,4,94.54,378.16,Texas,4,4
ORD-04268,2023-08-03,Beauty,Beauty_Product_32,4,113.2,452.8,North Carolina,3,2
ORD-04269,2024-06-09,Clothing,Clothing_Product_1,1,89.59,89.59,Florida,3,7
ORD-04270,2023-08-03,Electronics,Electronics_Product_16,1,1514.21,1514.21,Florida,4,6
ORD-04271,2024-02-07,Beauty,Beauty_Product_14,1,122.22,122.22,Florida,4,7
ORD-04272,2023-05-08,Electronics,Electronics_Product_47,4,1662.83,6651.32,Pennsylvania,3,3
ORD-04273,2024-04-21,Clothing,Clothing_Product_40,3,171.57,514.71,Massachusetts,3,6
ORD-04274,2024-02-08,Home & Kitchen,Home & Kitchen_Product_20,1,198.21,198.21,Pennsylvania,3,2
ORD-04275,2023-01-29,Home & Kitchen,Home & Kitchen_Product_49,3,239.35,718.05,North Carolina,3,8
ORD-04276,2023-12-04,Clothing,Clothing_Product_42,3,85.76,257.28,New York,5,4
ORD-04277,2024-12-14,Sports,Sports_Product_13,1,200.96,200.96,Arizona,4,7
ORD-04278,2023-12-27,Beauty,Beauty_Product_32,1,120.89,120.89,California,5,4
ORD-04279,2024-07-22,Electronics,Electronics_Product_36,3,126.78,380.34,Washington,5,5
ORD-04280,2024-01-27,Books,Books_Product_1,4,25.03,100.12,Pennsylvania,4,2
ORD-04281,2023-08-06,Clothing,Clothing_Product_27,2,29.09,58.18,Michigan,3,3
ORD-04282,2024-07-27,Home & Kitchen,Home & Kitchen_Product_49,3,173.8,521.4,Texas,4,4
ORD-04283,2024-10-30,Books,Books_Product_2,1,49.96,49.96,North Carolina,4,2
ORD-04284,2023-07-21,Electronics,Electronics_Product_33,4,1353.62,5414.48,Washington,5,4
ORD-04285,2023-01-17,Toys,Toys_Product_47,4,57.42,229.68,North Carolina,5,5
ORD-04286,2023-11-18,Electronics,Electronics_Product_23,2,1147.58,2295.16,New Jersey,4,7
ORD-04287,2024-06-01,Clothing,Clothing_Product_10,2,22.97,45.94,Arizona,5,3
ORD-04288,2024-07-23,Toys,Toys_Product_32,2,31.62,63.24,Washington,3,4
ORD-04289,2023-11-21,Home & Kitchen,Home & Kitchen_Product_8,1,183.56,183.56,Ohio,3,6
ORD-04290,2024-02-16,Electronics,Electronics_Product_5,4,68.72,274.88,Illinois,5,2
ORD-04291,2023-11-14,Home & Kitchen,Home & Kitchen_Product_32,1,424.99,424.99,Pennsylvania,5,4
ORD-04292,2024-11-11,Clothing,Clothing_Product_48,4,44.11,176.44,Pennsylvania,4,5
